BUS UID,Bus ID,Name of Bus,ID,Status,Gen MW,PMin MW,PMax MW,AGC,# Cost Curve Points,IOB,IOC,Variable O&M,Fuel Price $/MMBTU,IOD,AVR,RegBus Num,Fuel,Set Volt,Min Mvar,Max Mvar,Enforce MW Limits,Part. Factor,Cost Model,GEN UID,Unit Type,Ramp Rate MW/Min,Min Up Time Hr,Min Down Time Hr,Unit Group,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Non Fuel Start Cost $,Fixed Cost($/hr),MW Break 1,MWh Price 1,MW Break 2,MWh Price 2,MW Break 3,MWh Price 3,MW Break 4,MWh Price 4,MW Break 5,MWh Price 5
160190_1,160190,CORPUS CHRISTI 27 3,1,Closed,75.61,75.61,157.0,YES,5,8.05,0.0024,0.0,2.971,0,YES,160190,NG (Natural Gas),1.04,-40.97,79.91,YES,157.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160190_1,Natural Gas Fired Combined Cycle,1.089,4,4,U157,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,3047.09,75.61,34.44,91.89,35.41,108.17,36.38,124.44,37.35,140.72,38.31
160191_1,160191,CORPUS CHRISTI 27 4,1,Closed,15.86,15.86,157.0,YES,5,8.58,0.0003,0.0,2.912,0,YES,160188,NG (Natural Gas),1.04,-40.38,79.91,YES,157.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160191_1,Natural Gas Fired Combined Cycle,1.089,4,4,U157,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,565.12,15.86,30.45,44.09,32.1,72.32,33.74,100.54,35.39,128.77,37.03
160194_1,160194,VICTORIA 10 3,1,Closed,175.0,57.13,175.0,YES,5,8.64,0.0018,0.0,3.112,0,YES,160194,NG (Natural Gas),1.04,-58.02,89.07,YES,175.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160194_1,Natural Gas Fired Combined Cycle,1.1286,4,4,U175,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,2342.32,57.13,35.04,80.7,36.51,104.28,37.98,127.85,39.44,151.43,40.91
160195_1,160195,VICTORIA 10 4,1,Closed,125.0,56.39,125.0,YES,5,8.12,0.002,0.0,3.465,0,YES,160195,NG (Natural Gas),1.04,-38.21,63.63,YES,125.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160195_1,Natural Gas Fired Combined Cycle,0.8712,4,4,U125,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,2559.59,56.39,38.8,70.11,39.75,83.83,40.7,97.56,41.65,111.28,42.6
160198_1,160198,NURSERY 3 3,1,Closed,49.0,22.57,49.0,YES,5,8.48,0.0024,0.0,3.284,0,YES,160198,NG (Natural Gas),1.04,-16.19,24.94,YES,49.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160198_1,Natural Gas Fired Combined Cycle,0.3234,4,4,U49,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,908.64,22.57,34.41,27.86,34.76,33.14,35.1,38.43,35.45,43.71,35.8
160199_1,160199,NURSERY 3 4,1,Closed,49.0,7.59,49.0,YES,5,8.41,0.0028,0.0,2.933,0,YES,160199,NG (Natural Gas),1.04,-14.91,24.94,YES,49.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160199_1,Natural Gas Fired Combined Cycle,0.3234,4,4,U49,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,265.49,7.59,29.9,15.87,30.38,24.15,30.87,32.44,31.35,40.72,31.84
160199_2,160199,NURSERY 3 4,2,Closed,48.0,11.93,48.0,YES,5,8.46,0.0012,0.0,3.102,0,YES,160199,NG (Natural Gas),1.04,-15.27,24.43,YES,48.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160199_2,Natural Gas Fired Combined Cycle,0.3168,4,4,U48,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,444.87,11.93,31.87,19.14,32.32,26.36,32.77,33.57,33.21,40.79,33.66
160200_1,160200,NURSERY 3 5,1,Closed,37.0,10.19,37.0,YES,5,8.84,0.0002,0.0,2.94,0,YES,160200,NG (Natural Gas),1.04,-12.58,18.83,YES,37.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160200_1,Natural Gas Fired Combined Cycle,0.2442,4,4,U37,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,358.6,10.19,30.08,15.55,30.39,20.91,30.71,26.28,31.02,31.64,31.34
160200_2,160200,NURSERY 3 5,2,Closed,10.5,1.95,10.5,YES,5,8.81,0.002,0.0,2.883,0,YES,160200,NG (Natural Gas),1.04,-3.25,5.34,YES,10.5,Piecewise Linear,NaturalGasFiredCombustionTurbine_160200_2,Natural Gas Fired Combustion Turbine,2.1,1,1,U10,1.0,0.5,0.25,1457.4,1122.5,452.8,0.0,66.09,1.95,28.97,3.66,29.07,5.37,29.16,7.08,29.26,8.79,29.36
160201_1,160201,NURSERY 3 6,1,Closed,10.5,1.59,10.5,YES,5,9.01,0.0029,0.0,3.276,0,YES,160201,NG (Natural Gas),1.04,-3.25,5.34,YES,10.5,Piecewise Linear,NaturalGasFiredCombustionTurbine_160201_1,Natural Gas Fired Combustion Turbine,2.1,1,1,U10,1.0,0.5,0.25,1457.4,1122.5,452.8,0.0,61.19,1.59,32.89,3.37,33.01,5.15,33.13,6.94,33.24,8.72,33.36
160205_1,160205,CORPUS CHRISTI 28 3,1,Closed,138.58,138.58,319.0,YES,5,7.54,0.0023,0.0,3.284,0,YES,160203,NG (Natural Gas),1.04,-105.37,162.37,YES,319.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160205_1,Natural Gas Fired Combined Cycle,2.145,4,4,U319,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,6896.47,138.58,42.53,174.66,44.9,210.75,47.27,246.83,49.64,282.92,52.01
160206_1,160206,CORPUS CHRISTI 28 4,1,Closed,39.96,39.96,157.0,YES,5,8.61,0.0008,0.0,2.943,0,YES,160203,NG (Natural Gas),1.04,-42.92,79.91,YES,157.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160206_1,Natural Gas Fired Combined Cycle,1.089,4,4,U157,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,1502.02,39.96,32.13,63.37,33.5,86.78,34.88,110.18,36.26,133.59,37.64
160207_1,160207,CORPUS CHRISTI 28 5,1,Closed,39.26,39.26,157.0,YES,5,8.25,0.0004,0.0,3.069,0,YES,160207,NG (Natural Gas),1.04,-48.89,79.91,YES,157.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160207_1,Natural Gas Fired Combined Cycle,1.089,4,4,U157,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,1537.01,39.26,33.46,62.81,34.91,86.36,36.35,109.9,37.8,133.45,39.24
160208_1,160208,CORPUS CHRISTI 28 6,1,Closed,92.25,92.25,300.0,YES,5,8.32,0.0003,0.0,2.632,0,YES,160203,NG (Natural Gas),1.04,-93.82,152.7,YES,300.0,Piecewise Linear,NaturalGasSteamTurbine_160208_1,Natural Gas Steam Turbine,1.7819999999999998,8,8,U300,13.0,6.5,3.25,1457.4,1122.5,452.8,0.0,3423.93,92.25,31.72,133.8,33.91,175.35,36.1,216.9,38.28,258.45,40.47
160214_1,160214,BISHOP 4 2,1,Closed,13.73,13.73,32.5,YES,5,9.15,0.0008,0.0,2.899,0,YES,160214,NG (Natural Gas),1.04,-8.7,16.54,YES,32.5,Piecewise Linear,NaturalGasFiredCombustionTurbine_160214_1,Natural Gas Fired Combustion Turbine,7.6,1,1,U32,12.0,6.0,3.0,1457.4,1122.5,452.8,0.0,479.36,13.73,29.84,17.48,30.06,21.24,30.28,24.99,30.49,28.75,30.71
160216_1,160216,POINT COMFORT 5 2,1,Closed,72.0,35.46,72.0,YES,5,7.98,0.0015,0.0,3.178,0,YES,160216,NG (Natural Gas),1.04,-22.45,36.65,YES,72.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160216_1,Natural Gas Fired Combined Cycle,0.594,4,4,U72,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,1416.82,35.46,34.15,42.77,34.61,50.08,35.08,57.38,35.54,64.69,36.01
160217_1,160217,POINT COMFORT 5 3,1,Closed,72.0,9.13,72.0,YES,5,8.41,0.0002,0.0,3.243,0,YES,160217,NG (Natural Gas),1.04,-20.87,36.65,YES,72.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160217_1,Natural Gas Fired Combined Cycle,0.594,4,4,U72,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,354.92,9.13,33.23,21.7,34.04,34.28,34.86,46.85,35.67,59.43,36.49
160218_1,160218,POINT COMFORT 5 4,1,Closed,72.0,10.37,72.0,YES,5,8.33,0.0024,0.0,3.038,0,YES,160218,NG (Natural Gas),1.04,-25.02,36.65,YES,72.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160218_1,Natural Gas Fired Combined Cycle,0.594,4,4,U72,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,378.51,10.37,31.2,22.7,31.95,35.02,32.7,47.35,33.44,59.67,34.19
160219_1,160219,POINT COMFORT 5 5,1,Closed,72.0,23.15,72.0,YES,5,8.67,0.0001,0.0,3.194,0,YES,160219,NG (Natural Gas),1.04,-24.18,36.65,YES,72.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160219_1,Natural Gas Fired Combined Cycle,0.594,4,4,U72,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,909.39,23.15,33.57,32.92,34.2,42.69,34.82,52.46,35.45,62.23,36.07
160220_1,160220,POINT COMFORT 5 6,1,Closed,65.74,7.75,72.0,YES,5,8.88,0.0011,0.0,3.27,0,YES,160220,NG (Natural Gas),1.04,-19.32,36.65,YES,72.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160220_1,Natural Gas Fired Combined Cycle,0.594,4,4,U72,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,303.01,7.75,33.42,20.6,34.26,33.45,35.1,46.3,35.94,59.15,36.78
160221_1,160221,POINT COMFORT 5 7,1,Closed,72.0,32.35,72.0,YES,5,8.43,0.0013,0.0,3.03,0,YES,160221,NG (Natural Gas),1.04,-20.13,36.65,YES,72.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160221_1,Natural Gas Fired Combined Cycle,0.594,4,4,U72,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,1225.59,32.35,32.38,40.28,32.86,48.21,33.34,56.14,33.82,64.07,34.3
160222_1,160222,POINT COMFORT 5 8,1,Closed,57.5,20.78,57.5,YES,5,8.23,0.0027,0.0,2.894,0,YES,160222,NG (Natural Gas),1.04,-20.01,29.27,YES,57.5,Piecewise Linear,NaturalGasFiredCombinedCycle_160222_1,Natural Gas Fired Combined Cycle,0.3795,4,4,U57,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,735.43,20.78,30.25,28.12,30.67,35.47,31.1,42.81,31.52,50.16,31.95
160223_1,160223,POINT COMFORT 5 9,1,Closed,47.3,14.72,47.3,YES,5,8.58,0.0003,0.0,3.3,0,YES,160223,NG (Natural Gas),1.04,-12.08,24.08,YES,47.3,Piecewise Linear,NaturalGasFiredCombustionTurbine_160223_1,Natural Gas Fired Combustion Turbine,0.3412199999999999,4,4,U47,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,586.92,14.72,34.08,21.24,34.51,27.75,34.94,34.27,35.37,40.78,35.8
160223_2,160223,POINT COMFORT 5 9,2,Closed,13.75,13.75,32.0,YES,5,8.19,0.0018,0.0,3.766,0,YES,160223,NG (Natural Gas),1.04,-9.01,16.29,YES,32.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160223_2,Natural Gas Fired Combined Cycle,0.2112,4,4,U32,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,623.62,13.75,38.76,17.4,39.04,21.05,39.31,24.7,39.59,28.35,39.86
160224_1,160224,POINT COMFORT 5 10,1,Closed,28.5,3.86,28.5,YES,5,8.73,0.0006,0.0,3.303,0,YES,160224,NG (Natural Gas),1.04,-9.91,14.51,YES,28.5,Piecewise Linear,NaturalGasFiredCombinedCycle_160224_1,Natural Gas Fired Combined Cycle,0.1881,4,4,U28,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,150.69,3.86,33.37,8.79,33.69,13.72,34.02,18.64,34.34,23.57,34.67
160226_1,160226,BLOOMINGTON 3 2,1,Closed,55.38,25.95,75.0,YES,5,8.69,0.0023,0.0,3.309,0,YES,160226,NG (Natural Gas),1.04,-22.43,38.17,YES,75.0,Piecewise Linear,NaturalGasFiredCombustionTurbine_160226_1,Natural Gas Fired Combustion Turbine,17.6,1,1,U75,12.0,6.0,3.0,1457.4,1122.5,452.8,0.0,1061.73,25.95,34.97,35.76,35.62,45.57,36.27,55.38,36.92,65.19,37.57
160228_1,160228,CORPUS CHRISTI 29 2,1,Closed,8.09,8.09,32.0,YES,5,8.33,0.002,0.0,3.214,0,YES,160228,NG (Natural Gas),1.04,-11.07,16.29,YES,32.0,Piecewise Linear,NaturalGasFiredCombustionTurbine_160228_1,Natural Gas Fired Combustion Turbine,8.2,1,1,U32,12.0,6.0,3.0,1457.4,1122.5,452.8,0.0,309.86,8.09,32.74,12.87,33.04,17.65,33.35,22.44,33.66,27.22,33.97
160230_1,160230,CORPUS CHRISTI 30 2,1,Closed,5.3,5.3,12.0,YES,5,8.0,0.0,0.0,10.0,0,YES,160230,OTH (Other),1.04,-3.38,3.73,YES,12.0,Piecewise Linear,Batteries_160230_1,Batteries,0.0,1,1,U12,12.0,6.0,3.0,0.0,0.0,0.0,0.0,627.09,5.3,101.13,6.64,101.39,7.98,101.66,9.32,101.93,10.66,102.2
160231_1,160231,CORPUS CHRISTI 30 3,1,Closed,11.05,11.05,26.6,YES,5,11.0,0.0,0.0,13.0,0,YES,160231,PC (Petroleum Coke),1.04,-9.3,10.69,YES,26.6,Piecewise Linear,PetroleumCoke_160231_1,Petroleum Coke,0.0,1,1,U26,12.0,6.0,3.0,68.0,44.0,38.0,0.0,1720.46,11.05,133.08,14.16,133.88,17.27,134.69,20.38,135.5,23.49,136.31
160233_1,160233,CORPUS CHRISTI 30 5,1,Closed,10.63,10.63,26.6,YES,5,11.0,0.0,0.0,13.0,0,YES,160233,PC (Petroleum Coke),1.04,-8.67,10.0,YES,26.6,Piecewise Linear,PetroleumCoke_160233_1,Petroleum Coke,0.0,1,1,U26,12.0,6.0,3.0,68.0,44.0,38.0,0.0,1653.78,10.63,132.97,13.82,133.8,17.02,134.63,20.21,135.46,23.41,136.29
160236_1,160236,TIVOLI 5 3,1,Closed,30.0,10.94,30.0,YES,5,8.34,0.0009,0.0,3.313,0,YES,160236,NG (Natural Gas),1.04,-8.2,15.27,YES,30.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160236_1,Natural Gas Fired Combined Cycle,0.2508,4,4,U30,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,434.14,10.94,33.92,14.75,34.17,18.56,34.42,22.38,34.68,26.19,34.93
160236_2,160236,TIVOLI 5 3,2,Closed,30.0,4.84,30.0,YES,5,8.55,0.0018,0.0,3.107,0,YES,160236,NG (Natural Gas),1.04,-9.06,15.27,YES,30.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160236_2,Natural Gas Fired Combined Cycle,0.2508,4,4,U30,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,178.09,4.84,31.45,9.87,31.76,14.9,32.07,19.94,32.39,24.97,32.7
160237_1,160237,TIVOLI 5 4,1,Closed,30.0,9.98,30.0,YES,5,8.35,0.0008,0.0,3.053,0,YES,160237,NG (Natural Gas),1.04,-8.42,15.27,YES,30.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160237_1,Natural Gas Fired Combined Cycle,0.2508,4,4,U30,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,364.32,9.98,31.2,13.98,31.44,17.99,31.69,21.99,31.93,26.0,32.18
160237_2,160237,TIVOLI 5 4,2,Closed,15.0,6.17,15.0,YES,5,9.08,0.0013,0.0,3.529,0,YES,160237,NG (Natural Gas),1.04,-4.68,7.64,YES,15.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160237_2,Natural Gas Fired Combined Cycle,0.099,4,4,U15,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,258.12,6.17,35.76,7.94,35.88,9.7,36.01,11.47,36.13,13.23,36.26
160238_1,160238,TIVOLI 5 5,1,Closed,15.0,5.75,15.0,YES,5,8.69,0.002,0.0,3.613,0,YES,160238,NG (Natural Gas),1.04,-3.93,7.64,YES,15.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160238_1,Natural Gas Fired Combined Cycle,0.099,4,4,U15,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,246.08,5.75,36.58,7.6,36.71,9.45,36.85,11.3,36.98,13.15,37.11
160239_1,160239,TIVOLI 5 6,1,Closed,15.0,5.85,15.0,YES,5,8.06,0.0007,0.0,3.143,0,YES,160239,NG (Natural Gas),1.04,-3.81,7.64,YES,15.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160239_1,Natural Gas Fired Combined Cycle,0.099,4,4,U15,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,217.84,5.85,31.83,7.68,31.94,9.51,32.06,11.34,32.17,13.17,32.29
160239_2,160239,TIVOLI 5 6,2,Closed,12.0,5.93,12.0,YES,5,9.14,0.0027,0.0,3.264,0,YES,160239,NG (Natural Gas),1.04,-3.44,6.11,YES,12.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160239_2,Natural Gas Fired Combined Cycle,0.0792,4,4,U12,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,229.28,5.93,33.05,7.14,33.13,8.36,33.21,9.57,33.28,10.79,33.36
160242_1,160242,BLOOMINGTON 4 2,1,Closed,6.9,6.9,23.8,YES,5,8.0,0.0,0.0,10.0,0,YES,160242,OTH (Other),1.04,-6.72,10.71,YES,23.8,Piecewise Linear,Batteries_160242_1,Batteries,0.0,1,1,U23,12.0,6.0,3.0,0.0,0.0,0.0,0.0,819.81,6.9,101.55,10.28,102.22,13.66,102.9,17.04,103.58,20.42,104.25
160243_1,160243,BLOOMINGTON 4 3,1,Closed,1.59,1.59,15.0,YES,5,8.0,0.0,0.0,10.0,0,YES,160243,OTH (Other),1.04,-4.39,6.04,YES,15.0,Piecewise Linear,Batteries_160243_1,Batteries,0.0,1,1,U15,12.0,6.0,3.0,0.0,0.0,0.0,0.0,186.87,1.59,100.45,4.27,100.99,6.95,101.52,9.64,102.06,12.32,102.6
160246_1,160246,ODEM 5 2,1,Closed,10.13,10.13,33.0,YES,5,8.44,0.0001,0.0,3.362,0,YES,160246,NG (Natural Gas),1.04,-10.53,16.8,YES,33.0,Piecewise Linear,NaturalGasFiredCombustionTurbine_160246_1,Natural Gas Fired Combustion Turbine,8.2,1,1,U33,13.0,6.5,3.25,1457.4,1122.5,452.8,0.0,407.45,10.13,34.38,14.7,34.69,19.28,34.99,23.85,35.3,28.43,35.61
160249_1,160249,GREGORY 3 3,1,Closed,33.5,33.5,141.0,YES,5,8.0,0.0029,0.0,3.077,0,YES,160247,NG (Natural Gas),1.04,-39.72,71.77,YES,141.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160249_1,Natural Gas Fired Combined Cycle,1.0692,4,4,U141,1.0,0.5,0.25,7215.1,4536.1,3196.6,0.0,1299.8,33.5,33.16,55.0,34.49,76.5,35.81,98.0,37.13,119.5,38.45
160250_1,160250,GREGORY 3 4,1,Closed,20.3,20.3,140.0,YES,5,8.22,0.0007,0.0,3.153,0,YES,160250,NG (Natural Gas),1.04,-43.22,71.26,YES,140.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160250_1,Natural Gas Fired Combined Cycle,1.0692,4,4,U140,1.0,0.5,0.25,7215.1,4536.1,3196.6,0.0,788.24,20.3,33.19,44.24,34.7,68.18,36.21,92.12,37.72,116.06,39.23
160251_1,160251,GREGORY 3 5,1,Closed,9.38,9.38,85.0,YES,5,7.66,0.002,0.0,3.508,0,YES,160251,NG (Natural Gas),1.04,-22.8,43.26,YES,85.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160251_1,Natural Gas Fired Combined Cycle,0.5742,4,4,U85,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,395.12,9.38,36.0,24.5,37.06,39.63,38.13,54.75,39.19,69.88,40.25
160253_1,160253,CORPUS CHRISTI 31 2,1,Closed,49.55,49.55,152.0,YES,5,8.4,0.0013,0.0,3.199,0,YES,160253,NG (Natural Gas),1.04,-42.81,77.37,YES,152.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160253_1,Natural Gas Fired Combined Cycle,1.056,4,4,U152,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,2057.36,49.55,35.49,70.04,36.8,90.53,38.11,111.02,39.42,131.51,40.73
160254_1,160254,CORPUS CHRISTI 31 3,1,Closed,41.23,41.23,152.0,YES,5,8.25,0.0018,0.0,3.1,0,YES,160254,NG (Natural Gas),1.04,-52.47,77.37,YES,152.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160254_1,Natural Gas Fired Combined Cycle,1.056,4,4,U152,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,1635.29,41.23,33.9,63.38,35.27,85.54,36.65,107.69,38.02,129.85,39.39
160255_1,160255,CORPUS CHRISTI 31 4,1,Closed,61.42,61.42,165.0,YES,5,8.85,0.0,0.0,3.387,0,YES,160252,NG (Natural Gas),1.04,-53.83,83.99,YES,165.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160255_1,Natural Gas Fired Combined Cycle,1.089,4,4,U165,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,2758.14,61.42,38.38,82.14,39.78,102.85,41.19,123.57,42.59,144.28,43.99
160258_1,160258,INGLESIDE 4 3,1,Closed,47.23,47.23,155.0,YES,5,8.06,0.0017,0.0,3.396,0,YES,160256,NG (Natural Gas),1.04,-47.28,78.9,YES,155.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160258_1,Natural Gas Fired Combined Cycle,1.1814,4,4,U155,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,2074.09,47.23,37.53,68.78,39.0,90.34,40.46,111.89,41.93,133.45,43.39
160259_1,160259,INGLESIDE 4 4,1,Closed,60.12,60.12,155.0,YES,5,8.7,0.0022,0.0,3.037,0,YES,160256,NG (Natural Gas),1.04,-53.1,78.9,YES,155.0,Piecewise Linear,NaturalGasFiredCombinedCycle_160259_1,Natural Gas Fired Combined Cycle,1.1814,4,4,U155,12.0,6.0,3.0,7215.1,4536.1,3196.6,0.0,2413.37,60.12,34.31,79.1,35.46,98.07,36.62,117.05,37.77,136.02,38.92
160260_1,160260,INGLESIDE 4 5,1,Closed,24.83,24.83,150.0,YES,5,7.84,0.0011,0.0,3.415,0,YES,160256,NG (Natural Gas),1.04,-50.65,76.35,YES,150.0,Piecewise Linear,OtherGases_160260_1,Other Gases,0.0,1,1,U150,13.0,6.5,3.25,68.0,44.0,38.0,0.0,1053.78,24.83,36.27,49.86,37.98,74.9,39.69,99.93,41.4,124.97,43.11
160263_1,160263,ARMSTRONG 2 3,1,Closed,137.72,130.47,283.2,YES,5,0.0,0.0,4.538,0.0,0,YES,160261,WND (Wind),1.044,-77.82,86.16,YES,283.2,Piecewise Linear,OnshoreWindTurbine_160263_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.1666666666666666,0.0833333333333333,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,130.47,0.0,161.02,0.0,191.56,0.0,222.11,0.0,252.65,0.0
160266_1,160266,POINT COMFORT 6 3,1,Closed,97.3,51.51,143.1,YES,5,8.04,0.0024,0.0,3.113,0,YES,160266,NG (Natural Gas),1.04,-37.28,72.84,YES,143.1,Piecewise Linear,NaturalGasSteamTurbine_160266_1,Natural Gas Steam Turbine,0.77274,8,8,U143,13.0,6.5,3.25,1457.4,1122.5,452.8,0.0,2086.56,51.51,34.62,69.83,35.76,88.15,36.9,106.46,38.04,124.78,39.18
160267_1,160267,POINT COMFORT 6 4,1,Closed,79.31,36.78,143.1,YES,5,8.5,0.0014,0.0,3.195,0,YES,160267,NG (Natural Gas),1.04,-48.73,72.84,YES,143.1,Piecewise Linear,NaturalGasSteamTurbine_160267_1,Natural Gas Steam Turbine,0.77274,8,8,U143,13.0,6.5,3.25,1457.4,1122.5,452.8,0.0,1490.65,36.78,34.64,58.04,36.0,79.31,37.36,100.57,38.72,121.84,40.08
160270_1,160270,ARMSTRONG 3 3,1,Closed,201.6,100.49,201.6,YES,5,0.0,0.0,5.979,0.0,0,YES,160268,WND (Wind),1.043,-62.38,69.19,YES,201.6,Piecewise Linear,OnshoreWindTurbine_160270_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.49,0.0,120.71,0.0,140.93,0.0,161.16,0.0,181.38,0.0
160273_1,160273,PORTLAND 3 3,1,Closed,180.0,30.06,180.0,YES,5,0.0,0.0,4.266,0.0,0,YES,160273,WND (Wind),1.04,-55.32,62.64,YES,180.0,Piecewise Linear,OnshoreWindTurbine_160273_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.06,0.0,60.05,0.0,90.04,0.0,120.02,0.0,150.01,0.0
160275_1,160275,RIVIERA 5 2,1,Closed,201.0,84.93,201.0,YES,5,0.0,0.0,5.44,0.0,0,YES,160274,WND (Wind),1.042,-61.4,65.23,YES,201.0,Piecewise Linear,OnshoreWindTurbine_160275_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.93,0.0,108.14,0.0,131.36,0.0,154.57,0.0,177.79,0.0
160278_1,160278,TAFT 3 3,1,Closed,200.1,31.44,200.1,YES,5,0.0,0.0,5.155,0.0,0,YES,160276,WND (Wind),1.04,-58.93,98.28,YES,200.1,Piecewise Linear,OnshoreWindTurbine_160278_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.44,0.0,65.17,0.0,98.9,0.0,132.64,0.0,166.37,0.0
160281_1,160281,RIVIERA 6 3,1,Closed,188.0,46.66,188.0,YES,5,0.0,0.0,4.214,0.0,0,YES,160279,WND (Wind),1.043,-64.67,76.85,YES,188.0,Piecewise Linear,OnshoreWindTurbine_160281_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.66,0.0,74.93,0.0,103.2,0.0,131.46,0.0,159.73,0.0
160283_1,160283,CORPUS CHRISTI 32 2,1,Closed,9.0,3.96,9.0,YES,5,0.0,0.0,5.822,0.0,0,YES,160283,WND (Wind),1.04,-2.58,2.84,YES,9.0,Piecewise Linear,OnshoreWindTurbine_160283_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,0.0,4.97,0.0,5.98,0.0,6.98,0.0,7.99,0.0
160286_1,160286,BISHOP 5 3,1,Closed,226.1,103.56,226.1,YES,5,0.0,0.0,5.973,0.0,0,YES,160286,WND (Wind),1.04,-72.69,81.54,YES,226.1,Piecewise Linear,OnshoreWindTurbine_160286_1,Onshore Wind Turbine,0.0,1,1,Onshore Wind Turbine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.56,0.0,128.07,0.0,152.58,0.0,177.08,0.0,201.59,0.0
